time,angvelx,angvely,angvelz
3.58936500549316,0.1255528,0.08709825,0.01320296
3.60016226768494,0.126285,0.08883111,0.01398495
3.6096613407135,0.1166413,0.08130009,0.01436794
3.61920619010925,0.1191589,0.08664836,0.01292462
3.62940406799316,0.111901,0.08414675,0.01271839
3.63942170143127,0.1188814,0.07783328,0.01184023
3.6495304107666,0.1230245,0.07481471,0.01249839
3.65929007530212,0.1143116,0.06665306,0.0133594
3.66934370994568,0.1209714,0.06363147,0.01270336
3.67964887619019,0.1147007,0.04669258,0.01278191
3.68932819366455,0.1086569,0.03212601,0.0119665
3.69960498809814,0.1123673,0.03134202,0.0118706
3.70940113067627,0.1099119,0.01672397,0.01173134
3.71952867507935,0.1113334,0.01319655,0.01105254
3.72966289520264,0.105898,-0.003230577,0.01162613
3.73933577537537,0.1026055,-0.01799558,0.01171878
3.74950242042542,0.1043701,-0.04313518,0.01217416
3.75960612297058,0.1007441,-0.06612217,0.01194677
3.77010822296143,0.09732148,-0.07840595,0.01354911
3.77939653396606,0.1110576,-0.07209247,0.01278693
3.78944563865662,0.1131271,-0.0765553,0.01368305
3.79961466789246,0.1124105,-0.0806534,0.01380141
3.80921983718872,0.1103657,-0.08948086,0.01495904
3.81939768791199,0.1136358,-0.0876321,0.01498233
3.82950019836426,0.1184978,-0.08924188,0.01452227
3.8396589756012,0.1305588,-0.08083112,0.01475487
3.84972214698792,0.1250562,-0.08523182,0.01484725
3.85939407348633,0.122333,-0.08596079,0.01546437
3.86958742141724,0.1289019,-0.07854117,0.01463705
3.87919640541077,0.1301587,-0.07635415,0.01459052
3.88933825492859,0.1382826,-0.07061944,0.01282303
3.90012454986572,0.1368212,-0.07362917,0.01216337
3.90957260131836,0.1351633,-0.08063465,0.01143764
3.91935515403748,0.1279867,-0.08248936,0.01154506
3.92946791648865,0.1211183,-0.0778672,0.01245651
3.93929100036621,0.1163632,-0.07871476,0.01228943
3.94951796531677,0.1166483,-0.0653836,0.01160046
3.95961236953735,0.113115,-0.05895672,0.01188712
3.96944141387939,0.1139448,-0.05187823,0.01211189
3.97922492027283,0.109552,-0.05149631,0.01173348
3.98939061164856,0.0979711,-0.06097665,0.01090235
3.99921870231628,0.08733208,-0.06527138,0.01068535
