time,posx,posy,posz,attyaw,attpitch,attroll
34.7140901088715,-0.780655860900879,-0.723256349563599,0.0701379552483559,-140.199416771863,0.63058564840835,0.515869731838627
34.7156476974487,-0.780574083328247,-0.723223388195038,0.0701354220509529,-140.301444382917,0.774271643663224,0.584816805443145
34.7211050987244,-0.780838012695312,-0.723357617855072,0.0701282545924187,-140.119006024299,0.628973795926606,0.555012603829712
34.7240211963654,-0.780847311019897,-0.723392069339752,0.0702075362205505,-140.11271602556,0.607435707393298,0.549487423506815
34.7281701564789,-0.780708432197571,-0.723349273204803,0.0702704042196274,-140.154263902344,0.691446940981856,0.553113214418901
34.7323706150055,-0.780756533145905,-0.723326981067657,0.0702264606952667,-140.080209636133,0.514722305011284,0.531794535966836
34.7364904880524,-0.780850887298584,-0.723345041275024,0.0701963379979134,-140.018703272687,0.27829501211532,0.440727542502155
34.7406618595123,-0.780782639980316,-0.723287880420685,0.0702065676450729,-140.047239693596,0.369591207913857,0.481766008208318
34.7448065280914,-0.780631601810455,-0.723249793052673,0.0702618137001991,-140.19269944875,0.598641616119564,0.537289027526462
34.7491097450256,-0.780656337738037,-0.723280310630798,0.0702230334281921,-140.225706111427,0.754949349683032,0.592242523555412
34.7531535625458,-0.780646324157715,-0.723285734653473,0.0701923742890358,-140.276646716636,0.891576348454413,0.626741498981578
34.7572984695435,-0.780612826347351,-0.72326922416687,0.070198729634285,-140.309302752657,0.936702030262431,0.644475940115284
34.7617557048798,-0.780841886997223,-0.723374843597412,0.070202998816967,-140.114986546021,0.602587761885001,0.556035947478847
34.7657585144043,-0.780807852745056,-0.723306477069855,0.0702077224850655,-140.081123206812,0.498532516811987,0.557314568424913
34.7708704471588,-0.780799686908722,-0.723333179950714,0.0701936334371567,-140.029040841931,0.369404383635431,0.507607140434012
34.7740285396576,-0.780790209770203,-0.72333699464798,0.0701676458120346,-140.022232523939,0.331394344528053,0.496732569964651
34.778139591217,-0.780879139900208,-0.723380446434021,0.0701220408082008,-140.013807039497,0.253130830013124,0.454280205206347
34.7860598564148,-0.780669271945953,-0.723296105861664,0.0702077373862267,-140.179240775775,0.649709076155676,0.526100685846387
34.7865364551544,-0.780572175979614,-0.723224103450775,0.0702556818723679,-140.317469166344,0.891783592075305,0.608837215725561
34.7982742786407,-0.780827522277832,-0.723327338695526,0.0702178403735161,-140.162927118918,0.712868572705225,0.578190678932882
34.7990536689758,-0.780861914157867,-0.723381400108337,0.0702247768640518,-140.116045776515,0.601528122131277,0.539815530883353
34.8032066822052,-0.780717492103577,-0.723316848278046,0.0702560469508171,-140.134227656511,0.672287984660639,0.535176382159669
34.8073382377625,-0.780870020389557,-0.723349153995514,0.0701427981257439,-140.021925869892,0.31477540332803,0.438843847056463
34.8117985725403,-0.780777394771576,-0.72328108549118,0.0701532438397408,-140.08701674429,0.417189169069392,0.488080685231164
34.8156712055206,-0.780750870704651,-0.723260581493378,0.0701411962509155,-140.125389841311,0.493149593037854,0.53715937913955
34.8198530673981,-0.780685126781464,-0.723296165466309,0.0701776891946793,-140.187264382185,0.659292809923666,0.570554584049071
34.8239872455597,-0.780689656734467,-0.723308503627777,0.0701769292354584,-140.195205351575,0.757337440059523,0.599426844441898
34.8283514976501,-0.780720233917236,-0.723311960697174,0.0701869279146194,-140.186599400494,0.782074023329202,0.602111894928491
34.8324575424194,-0.780831873416901,-0.723350703716278,0.0702129378914833,-140.119490950324,0.626028657749337,0.543517220243606
34.8366174697876,-0.78083723783493,-0.72337007522583,0.0702558383345604,-140.105100443363,0.538685654175059,0.511582465692879
34.8408195972443,-0.780794978141785,-0.723297119140625,0.0702449455857277,-140.094496279698,0.536814849446968,0.56043552357446
34.8450126647949,-0.780873656272888,-0.723363161087036,0.0701918080449104,-140.022000727616,0.30162934002628,0.4649999403404
34.8492443561554,-0.780791163444519,-0.723322868347168,0.0701842829585075,-140.036365498547,0.397992173092555,0.471671768763371
34.853289604187,-0.780884027481079,-0.723339021205902,0.0701429322361946,-140.02473614864,0.298417096118828,0.427533159733361
34.8574385643005,-0.780835092067719,-0.723340451717377,0.0701915249228477,-140.092127468455,0.466233122150466,0.453027759235975
34.8619439601898,-0.780654728412628,-0.723255395889282,0.0702364966273308,-140.24669548045,0.806367697419842,0.577058702269053
34.8657701015472,-0.78085196018219,-0.723349630832672,0.0701570361852646,-140.137722192598,0.658960563604091,0.545658409106295
34.8698754310608,-0.780675232410431,-0.72326123714447,0.0701950415968895,-140.259899645911,0.845436590692121,0.611127528908316
34.8741121292114,-0.780694127082825,-0.723297238349915,0.0701874941587448,-140.1861934624,0.759254117091035,0.57674233677692
34.8782553672791,-0.780785977840424,-0.723301827907562,0.0701674446463585,-140.077033593685,0.520242986583883,0.551170781032157
34.8824758529663,-0.780796527862549,-0.723312497138977,0.070197120308876,-140.038675845522,0.379866432222012,0.524877662077912
34.8867087364197,-0.780798673629761,-0.723304390907288,0.0702161565423012,-140.026120385202,0.321879531158402,0.519324201539954
34.890763759613,-0.78080677986145,-0.723329782485962,0.0701822564005852,-140.015990909601,0.336539165021931,0.528657792997963
34.8948664665222,-0.78069943189621,-0.72331827878952,0.0702107176184654,-140.127545079266,0.580808795739098,0.545586376950849
34.8992352485657,-0.780835568904877,-0.723343908786774,0.0701829046010971,-140.113112076163,0.603997189200701,0.525287125404185
34.9033751487732,-0.780854761600494,-0.723322331905365,0.0702437534928322,-140.135690031557,0.685227797872085,0.540068546922191
34.9075794219971,-0.780865669250488,-0.72332751750946,0.0702805668115616,-140.126923089248,0.654240253542814,0.529046126984855
34.9116251468658,-0.780849874019623,-0.723360419273376,0.0702832639217377,-140.107129281572,0.611723531233952,0.505889257327073
34.9159626960754,-0.78083610534668,-0.72339528799057,0.070264957845211,-140.084882710518,0.544928385579058,0.482435946976419
34.9200248718262,-0.780821800231934,-0.723397552967072,0.0702527388930321,-140.081184692788,0.519972212872197,0.467579810156974
34.923987865448,-0.7808877825737,-0.723372042179108,0.0702017694711685,-140.039637834465,0.372127535706493,0.470917769440203
34.9282026290894,-0.780888617038727,-0.723377048969269,0.070209413766861,-140.036573747483,0.351058654872656,0.482849351230666
34.9327998161316,-0.780839443206787,-0.723360657691956,0.0702619329094887,-140.092055604343,0.479884362486555,0.500876519780877
34.9364502429962,-0.780858278274536,-0.723345696926117,0.0702370405197144,-140.095727736197,0.519929891679006,0.50235723318354
34.9408419132233,-0.780692577362061,-0.723257899284363,0.0702202171087265,-140.203820504928,0.728607901687658,0.538326636803517
34.9449715614319,-0.780825793743134,-0.72331827878952,0.0701346322894096,-140.10107768735,0.555390482457381,0.471204846365878
34.9492015838623,-0.780680179595947,-0.723247349262238,0.0701767355203629,-140.180219910999,0.685387654527883,0.516862695058698
34.9538609981537,-0.780810713768005,-0.723310649394989,0.070200152695179,-140.101523297993,0.511232010902443,0.486037851989553
34.9574046134949,-0.780835866928101,-0.723363757133484,0.070257805287838,-140.070721316567,0.457661462632406,0.500467546327955
34.9628839492798,-0.780906975269318,-0.723384439945221,0.0702167078852654,-140.023731514321,0.302735816804846,0.487602016082429
34.9657161235809,-0.780820071697235,-0.723353445529938,0.0701930597424507,-140.036207259756,0.411792582859164,0.508262487773113
34.9698824882507,-0.780779302120209,-0.723332643508911,0.0701192021369934,-140.071380210348,0.495235058277978,0.524884776752966
34.9739620685577,-0.78061318397522,-0.72324413061142,0.0701624900102615,-140.247877880803,0.759749095192273,0.572442009925946
34.978111743927,-0.780659139156342,-0.723233759403229,0.0701649487018585,-140.252059220569,0.808829856221649,0.620939212465814
34.9823515415192,-0.780846953392029,-0.723364472389221,0.0701651498675346,-140.106275891337,0.596316173083674,0.569549039066579
34.9864718914032,-0.780734717845917,-0.723313391208649,0.0702314898371696,-140.147188312165,0.685800297217515,0.592052420072366
34.990749835968,-0.780803740024567,-0.723332107067108,0.0701806172728539,-140.064624396079,0.507139536201179,0.560442767628816
34.9948279857635,-0.780868947505951,-0.723391532897949,0.0701769590377808,-140.014758241436,0.307254524422148,0.461948296119434
34.9991843700409,-0.780774176120758,-0.723327100276947,0.0702058747410774,-140.048199890433,0.399304740102034,0.465269860856716
35.0031492710114,-0.780870914459229,-0.723312437534332,0.0701574385166168,-140.020641821656,0.290122119683088,0.406285587272667
35.0072922706604,-0.780847012996674,-0.723304152488708,0.0701766088604927,-140.087400362003,0.432889187692783,0.419239720090804
